05:51:16,16,1564.0,543.0,room-1,day-1
05:51:16,19,378.0,608.0,room-1,day-1
05:51:17,19,378.0,606.0,room-1,day-1
05:51:17,16,1560.0,544.0,room-1,day-1
05:51:18,16,1553.0,543.0,room-1,day-1
05:51:19,16,1561.0,544.0,room-1,day-1
05:51:20,16,1559.0,545.0,room-1,day-1
05:51:21,16,1564.0,541.0,room-1,day-1
05:51:22,16,1557.0,541.0,room-1,day-1
05:51:23,16,1559.0,542.0,room-1,day-1
05:51:24,16,1556.0,541.0,room-1,day-1
05:51:25,16,1521.0,518.0,room-1,day-1
05:51:26,16,1514.0,500.0,room-1,day-1
05:51:27,16,1519.0,499.0,room-1,day-1
05:51:28,16,1519.0,506.0,room-1,day-1
05:51:29,16,1513.0,499.0,room-1,day-1
05:51:30,16,1513.0,506.0,room-1,day-1
05:51:31,16,1512.0,507.0,room-1,day-1
05:51:32,16,1511.0,498.0,room-1,day-1
05:51:33,16,1520.0,504.0,room-1,day-1
05:51:34,16,1554.0,537.0,room-1,day-1
05:51:35,16,1551.0,538.0,room-1,day-1
05:51:36,16,1556.0,542.0,room-1,day-1
05:51:37,16,1554.0,542.0,room-1,day-1
05:51:38,16,1550.0,543.0,room-1,day-1
05:51:39,16,1555.0,544.0,room-1,day-1
05:51:40,16,1543.0,535.0,room-1,day-1
05:51:41,16,1552.0,542.0,room-1,day-1
05:51:42,16,1556.0,546.0,room-1,day-1
05:51:43,16,1562.0,545.0,room-1,day-1
05:51:43,20,382.0,612.0,room-1,day-1
05:51:44,20,382.0,612.0,room-1,day-1
05:51:44,16,1560.0,546.0,room-1,day-1
05:51:45,16,1564.0,545.0,room-1,day-1
05:51:46,16,1563.0,546.0,room-1,day-1
05:51:47,16,1565.0,540.0,room-1,day-1
05:51:48,16,1570.0,542.0,room-1,day-1
05:51:49,16,1564.0,539.0,room-1,day-1
05:51:50,16,1567.0,546.0,room-1,day-1
05:51:51,16,1559.0,542.0,room-1,day-1
05:51:52,16,1513.0,506.0,room-1,day-1
05:51:53,16,1514.0,511.0,room-1,day-1
05:51:54,16,1509.0,519.0,room-1,day-1
05:51:55,16,1506.0,515.0,room-1,day-1
05:51:56,16,1510.0,520.0,room-1,day-1
05:51:57,16,1509.0,515.0,room-1,day-1
05:51:58,16,1517.0,520.0,room-1,day-1
05:51:59,16,1521.0,516.0,room-1,day-1
05:52:00,16,1544.0,522.0,room-1,day-1
05:52:00,21,381.0,611.0,room-1,day-1
05:52:01,21,381.0,611.0,room-1,day-1
05:52:01,16,1541.0,529.0,room-1,day-1
05:52:02,16,1540.0,534.0,room-1,day-1
05:52:03,16,1537.0,535.0,room-1,day-1
05:52:04,16,1535.0,520.0,room-1,day-1
05:52:05,16,1501.0,493.0,room-1,day-1
05:52:06,16,1488.0,500.0,room-1,day-1
05:52:07,16,1488.0,487.0,room-1,day-1
05:52:08,16,1472.0,418.0,room-1,day-1
05:52:09,16,1468.0,438.0,room-1,day-1
05:52:10,16,1490.0,479.0,room-1,day-1
05:52:11,16,1509.0,475.0,room-1,day-1
05:52:12,16,1514.0,508.0,room-1,day-1
05:52:13,16,1512.0,495.0,room-1,day-1
05:52:14,16,1512.0,491.0,room-1,day-1
05:52:15,16,1514.0,494.0,room-1,day-1
05:52:16,16,1513.0,499.0,room-1,day-1
05:52:17,16,1516.0,497.0,room-1,day-1
05:52:18,16,1482.0,464.0,room-1,day-1
05:52:19,16,1477.0,452.0,room-1,day-1
05:52:20,16,1404.0,363.0,room-1,day-1
05:52:21,16,1342.0,329.0,room-1,day-1
05:52:22,16,1343.0,328.0,room-1,day-1
05:52:23,16,1391.0,355.0,room-1,day-1
05:52:24,16,1453.0,378.0,room-1,day-1
05:52:25,16,1476.0,428.0,room-1,day-1
05:52:26,16,1532.0,532.0,room-1,day-1
05:52:27,16,1576.0,615.0,room-1,day-1
05:52:28,16,1646.0,855.0,room-1,day-1
05:52:29,16,1665.0,1055.0,room-1,day-1
05:52:33,22,1428.0,1660.0,room-1,day-1
05:52:34,22,1440.0,1669.0,room-1,day-1
05:52:35,22,1459.0,1674.0,room-1,day-1
05:52:36,22,1532.0,1679.0,room-1,day-1
06:18:31,23,1470.0,1679.0,room-1,day-1
06:18:32,23,1459.0,1680.0,room-1,day-1
06:18:33,23,1405.0,1694.0,room-1,day-1
06:18:34,23,1304.0,1735.0,room-1,day-1
06:18:34,24,1185.0,1840.0,room-1,day-1
06:18:35,24,1152.0,1840.0,room-1,day-1
06:18:35,23,1189.0,1773.0,room-1,day-1
06:18:36,23,1102.0,1795.0,room-1,day-1
06:18:37,23,1072.0,1805.0,room-1,day-1
06:18:38,23,1069.0,1807.0,room-1,day-1
06:18:39,23,1056.0,1806.0,room-1,day-1
06:18:40,23,1068.0,1789.0,room-1,day-1
06:18:41,23,1179.0,1769.0,room-1,day-1
06:18:41,25,1154.0,1845.0,room-1,day-1
06:18:42,25,1212.0,1838.0,room-1,day-1
06:18:42,23,1311.0,1728.0,room-1,day-1
06:18:43,23,1436.0,1676.0,room-1,day-1
06:18:44,23,1494.0,1675.0,room-1,day-1
06:18:45,23,1530.0,1680.0,room-1,day-1
06:21:14,26,1530.0,1685.0,room-1,day-1
06:21:15,26,1528.0,1684.0,room-1,day-1
06:21:16,26,1460.0,1683.0,room-1,day-1
06:21:17,26,1458.0,1637.0,room-1,day-1
06:21:19,27,1626.0,1155.0,room-1,day-1
06:21:20,27,1660.0,1088.0,room-1,day-1
06:21:21,27,1659.0,832.0,room-1,day-1
06:21:22,27,1649.0,709.0,room-1,day-1
06:21:23,27,1621.0,713.0,room-1,day-1
06:21:24,27,1626.0,713.0,room-1,day-1
06:21:25,27,1644.0,745.0,room-1,day-1
06:21:26,27,1637.0,720.0,room-1,day-1
06:21:27,27,1623.0,701.0,room-1,day-1
06:21:28,27,1633.0,715.0,room-1,day-1
06:21:29,27,1645.0,748.0,room-1,day-1
06:21:30,27,1637.0,721.0,room-1,day-1
06:21:31,27,1635.0,719.0,room-1,day-1
06:21:32,27,1604.0,635.0,room-1,day-1
06:21:33,27,1519.0,486.0,room-1,day-1
